,Unnamed: 0,Stkcd,SP_TTM,EP_TTM,EP_LYR,CashFlowYiled_LYR,CashFlowYiled_TTM,FreeCashFlowYield_TTM,BP_LR,Sales2EV,SaleEarnings_SQ_YoY,Earnings_SQ_YoY,Sales_SQ_YoY,ROE_LR,ROA_LR,CurrentRatio,AssetTurnover,Momentum_1M,Momentum_12M,MACrossover,jlr,yylr,yysr,LTD2Equity_LR,Momentum_24M,PD,BZC,y
433,713,601233,25.3551,0.00833547,0.00833547,0.108764841,0.123342714,0.022864382,0.482686452,1.696957602,-280.3086,-85.2382,-21.5172,1.6587,2.1207,0.78422648,1.617465373,-0.092477571,0.240566038,-0.176485617,106.4654,56.4562,-4.8062,0.205397264,0.77462888,-0.104246283,0.571118549,1.0
434,714,601238,3.5834,0.034882538,0.034882538,0.044240892,0.010259678,-0.02736592,0.335975924,0.214590513,190.222,85.3554,55.276,10.9667,7.1992,1.500402894,0.343317634,0.078871893,1.600230415,0.16111437,54.7285,92.7929,39.4484,0.234802187,1.716004813,-0.082673802,-0.545177839,1.0
435,716,601288,1.6268,0.177999643,0.177999643,0.807758036,0.074208366,0.052854198,1.191519611,0.520261052,6.7712,1.4775,1.5761,14.923,,#DIV/0!,0.029698068,0.025396825,-0.129380054,-0.065027756,-43.8512,-41.1912,-3.1826,0.0,0.302419355,0.391471023,-2.930935386,1.0
436,718,601318,30.8779,0.10126496,0.10126496,0.210705319,0.455370709,0.429690134,0.519310354,3.348267063,-4.1316,-5.2182,23.8454,16.2164,,#DIV/0!,0.118454599,0.065088757,-0.518136796,-0.336730721,-46.811,-42.7372,8.4902,0.0,-0.149940968,0.865915241,-2.627526567,1.0
437,719,601328,2.4737,0.164311755,0.164311755,0.932115352,1.022545701,0.956735931,1.315076731,0.451647729,7.2562,1.29,12.2727,12.4378,,#DIV/0!,0.025673055,0.007824726,-0.052941176,-0.058533877,-1.8447,-2.9866,-4.5803,0.0,0.487297921,-1.834982379,-2.407301221,1.0
438,724,601390,26.5921,0.07528881,0.07528881,0.195201678,0.081125935,-0.014085581,0.834179642,3.805131512,9.2039,35.2594,5.5914,9.3866,2.8298,1.201855631,0.851204747,-0.023255814,0.174193548,-0.151944962,33.0409,22.8998,21.7422,0.79502041,2.511254019,0.867258347,-0.953675708,-1.0
439,725,601398,1.9268,0.177891707,0.177891707,0.724943936,0.555488826,0.53403959,1.146235721,0.439866903,-2.0054,-0.0036,1.5948,15.4867,,#DIV/0!,0.030919217,-0.008658009,-0.059548255,-0.052093062,-23.9292,-26.0288,2.7514,0.0,0.293785311,3.190434514,-2.610675076,1.0
440,729,601601,26.5004,0.070326673,0.070326673,0.159437796,0.115244823,0.10254641,0.519851273,0.97229937,33.9667,28.5581,-0.3899,13.2957,,#DIV/0!,0.259943519,0.090702948,-0.106501548,-0.048817002,-27.8318,-32.9907,-8.3114,0.0,0.483042138,0.485369433,-2.135333481,1.0
441,730,601607,36.9428,0.064814641,0.064814641,0.025991658,0.029803806,-0.003340952,0.576608212,2.424120066,17.0063,10.0452,11.7948,9.6123,6.7017,1.409842696,1.336162602,0.06698821,0.206666667,-0.106099474,13.6181,-13.1627,-5.7458,0.037073368,0.325565912,-0.840400106,-1.616750198,1.0
442,732,601618,11.5286,0.067484314,0.067484314,0.209423318,0.227022675,0.181246007,0.825803499,2.871088489,-6.3712,-18.2552,1.104,7.9289,2.8233,1.170227128,0.640880162,-0.227214377,0.192079208,-0.052485976,9.9857,34.915,60.8761,0.613187323,1.360784314,-0.619548149,-0.525558491,-1.0
443,735,601666,5.6912,-0.199726452,-0.199726452,-0.026329355,-0.318556118,-0.421721863,0.870672382,0.875595522,-3015.032,-836.4291,5.3855,-22.9023,-2.6262,0.633333002,0.3794592,-0.008510638,-0.227197347,-0.171573446,-25.5992,77.0035,43.2885,0.908192994,-0.004273504,-0.605294588,-0.334372298,1.0
444,736,601668,27.9607,0.19047593,0.19047593,0.289367467,0.150026359,0.078449868,0.890182258,4.233022978,-2.4396,-0.3118,15.067,15.5151,5.4015,1.364138098,0.780368288,0.022580645,-0.129120879,-0.133569115,73.5885,51.0176,36.2473,1.344652386,0.875739645,1.858562453,-1.722171364,1.0
445,738,601678,4.6521,0.055222677,0.055222677,0.108151145,0.124372349,0.043009878,0.692397484,0.624932044,41.1,21.9806,11.1667,9.0652,9.4271,0.928691204,0.633494309,0.058047493,-0.228103946,-0.078983817,-44.0604,9.1609,8.7681,0.200049827,-0.108888889,-0.411489379,-0.601804026,-1.0
446,739,601688,3.1254,0.086645536,0.086645536,0.118923161,1.299651104,1.292933191,0.648241583,-2.129557805,18.1224,12.534,30.6733,13.2412,,#DIV/0!,0.049461116,0.056239957,-0.194115243,-0.107811704,5.4782,2.9862,21.7955,0.0,1.183831672,1.451359028,0.082903144,1.0
447,740,601699,4.7722,-0.00179436,-0.00179436,0.01396277,0.082431736,0.001685808,0.766189274,0.613904665,-97.7008,-115.4469,-42.372,0.58,1.2661,0.667881679,0.282013686,0.030497592,-0.443674177,-0.219573293,-1971.8442,-65.9513,-11.7381,0.452648781,-0.289036545,1.868995503,0.159756152,1.0
448,745,601777,9.2176,0.031070429,0.031070429,-0.118301698,-0.048908057,-0.107833212,0.557421112,1.36676258,1337.4337,86.8421,10.9035,5.7317,2.9438,0.790916522,0.457354845,-0.051422319,0.957110609,-0.024050624,89.6596,87.3606,69.7259,0.21881484,0.979452055,0.113683207,1.208963421,-1.0
449,747,601800,23.7667,0.094719144,0.094719144,0.19151431,0.084300386,-0.227872907,0.88364643,1.487597307,21.6395,42.1704,9.0681,10.6605,3.6461,1.054770086,0.525846534,-0.022594752,-0.034557235,-0.085193916,59.2742,21.8847,20.348,1.289544606,1.841101695,0.434299685,-0.295715486,1.0
450,748,601801,6.8018,0.028436688,0.028436688,0.014404251,0.019686159,0.014326716,0.20980438,0.25601981,-30.0788,-34.2122,12.2612,13.4664,9.3931,3.00789423,0.780928669,-0.034564254,0.966305656,0.052517349,-64.5078,-59.9369,-9.4281,0.01208807,1.051475204,-0.048355383,0.183214021,-1.0
451,750,601818,1.8554,0.170884132,0.170884132,1.221385043,1.042631818,1.032336131,1.291253583,0.500392324,-2.2048,1.7251,12.1887,14.51,,#DIV/0!,0.027341202,-0.020785219,-0.131147541,-0.093571398,-25.9903,-24.7336,-5.6999,0.0,0.530685921,1.873252824,-2.188793034,1.0
452,751,601857,10.9639,0.033385163,0.033385163,0.205928237,0.263154429,0.08674043,0.929879722,1.131346983,-54.627,-50.2459,-20.4557,3.0215,3.3535,0.741066637,0.838153389,-0.005952381,-0.227567068,-0.157941455,-11.3014,4.8013,-1.6745,0.490181937,0.06505102,-1.907546536,-2.740489164,1.0
453,752,601866,2.9683,-0.077809422,-0.077809422,0.02430841,0.084628399,-0.015797978,0.587119027,0.74727477,-452.2277,-575.1362,-15.5739,-13.2997,-4.4777,0.967343396,0.60971943,-0.193585338,0.425101215,-0.010980537,-82.7073,-102.6011,1.7686,0.88580167,1.308196721,0.39455269,0.161228781,-1.0
454,754,601880,1.9752,0.022719413,0.022719413,0.077071517,0.044692642,0.004238918,0.560401554,0.282306271,371.9315,13.6556,-1.1269,3.45,4.2134,1.27436111,0.30010842,-0.064364207,0.292841649,-0.0818393,33.0821,21.0175,-1.1868,0.630365721,0.602150538,0.534112459,0.373672364,-1.0
455,757,601898,4.9006,-0.031319126,-0.031319126,0.110527536,0.074518126,-0.099071693,1.266680506,0.52814893,-1529.7818,-384.1304,-22.559,-3.0186,0.5866,0.916800557,0.252844314,0.00331675,-0.125722543,-0.170004822,-22.1218,-13.3618,-4.8919,1.069848726,0.306695464,-0.232761503,-0.51164131,1.0
456,758,601899,3.412,0.021087851,0.021087851,0.161288333,0.13205335,0.055751923,0.432490588,0.93609076,-343.2449,-230.9266,-27.8311,6.01,3.7833,0.691320768,0.877170556,0.01734104,0.041420118,-0.160391461,-225.0495,-192.6035,-41.402,0.74297348,0.425101215,3.226283896,-1.184101881,1.0
457,761,601919,6.3043,0.039154848,0.039154848,0.145640452,0.226012683,0.0680502,0.538819562,0.716834755,-396.5936,-49.7458,-21.0399,1.1495,2.2834,1.600649955,0.434609798,-0.224419604,0.252777778,-0.027044759,145.2086,98.0589,-5.337,3.127731418,1.306905371,-0.437997769,-0.08481853,-1.0
458,762,601928,4.0522,0.040858921,0.040858921,0.06648283,0.060962683,0.029039584,0.377945587,0.411742986,-37.6166,-27.3334,-9.5648,10.5288,5.9062,1.810363567,0.575645743,-0.01908867,0.480483271,-0.035830537,166.275,165.8974,57.0431,0.117927128,0.487394958,-0.061104635,-0.451726506,-1.0
459,764,601933,9.7991,0.01354216,0.01354216,0.034717054,0.05411417,0.024485409,0.275949413,0.993691895,-62.6793,-97.8266,9.3972,4.9505,4.0104,1.504595279,1.963063506,0.042311662,0.159586682,-0.055381674,-93.66,-5.1612,0.8641,0.007654638,0.352074967,0.50949478,-1.147619497,-1.0
460,765,601939,2.3776,0.179418053,0.179418053,0.496580219,0.428825184,0.406414977,1.124092676,0.465947161,-0.4136,-2.002,4.5105,15.9095,,#DIV/0!,0.03239409,0.001733102,-0.14115899,-0.063789712,-38.4777,-28.9707,0.9956,0.0,0.406326034,0.957682827,-2.595326384,1.0
461,766,601958,2.8665,0.00109093,0.00109093,0.006152371,0.00165499,-0.019454657,0.505660753,0.41035367,141.8984,85.4541,-18.8112,0.2651,-0.2849,2.652342798,0.566218234,0.036295369,-0.116328709,-0.190265667,771.9939,183.5618,-27.8492,0.061004835,-0.020118343,0.096860786,-0.056187572,1.0
462,767,601965,1.4877,0.033209607,0.033209607,0.03954276,-0.005932059,-0.030549033,0.410925187,0.178573964,65.3934,67.9492,-24.1635,8.2332,7.5939,5.688249034,0.32121988,0.041019956,-0.232843137,-0.187883932,326.0876,297.7759,115.7367,0.050792373,-0.315597668,0.674291661,0.273961127,1.0
463,769,601985,1.4931,0.068676998,0.068676998,0.163886393,0.147739598,-0.108871208,0.36319795,0.092280711,-47.5627,-44.2063,13.6461,10.0577,4.8567,0.941948677,0.088293194,0.0,,,-55.4048,-59.3667,-11.727,4.292942466,,0.076718669,-1.193088785,-1.0
464,771,601989,3.4278,-0.028080329,-0.028080329,-0.005287475,-0.002254011,-0.021943123,0.492752372,0.749244667,-22303.5383,-2112.3856,-6.9864,-4.599,-1.4506,1.373358,0.303121302,-0.065606362,0.02062975,-0.169714704,-249.3354,-293.1702,61.9056,0.691196344,0.543513957,-0.108266401,-0.313424224,-1.0
465,773,601992,8.08,0.047228443,0.047228443,-0.015798,-0.024409522,-0.068372812,0.921853932,0.834633778,43.641,16.4553,20.7184,5.2975,3.596,1.370460621,0.295685888,-0.019874477,-0.075936884,-0.086490732,7697.9306,2229.0317,91.4594,0.613876858,0.439324117,-0.965607548,-0.723316245,-1.0
466,776,603001,7.8335,0.046196374,0.046196374,0.154027561,0.071929491,0.045885263,0.484224326,0.420350022,59.9231,65.0521,11.419,9.5477,9.5357,3.403398489,0.556397417,0.046374105,0.882418813,0.022990897,129.6846,136.3174,33.4016,0.088971752,1.166237113,0.187910859,0.491361203,-1.0
467,777,603005,2.8609,0.015238707,0.015238707,0.027801075,0.030043291,-0.031979121,0.221676079,0.091423144,-67.7501,-70.9893,-37.1251,6.8743,5.8631,2.919645565,0.324535316,0.149451554,0.194774347,-0.091399416,-33.777,-28.2703,-16.2285,0.057243432,0.068621202,0.368543652,1.102448301,-1.0
468,778,603019,10.0778,0.008514559,0.008514559,0.001416623,-0.00826074,-0.018808991,0.063532789,0.148932161,64.4841,50.6124,22.6213,13.2052,6.35,1.236729098,0.654197776,0.001317957,1.143663296,-0.069621364,1163.4892,1230.1478,78.6233,0.34554639,,0.032414535,1.240884217,-1.0
469,781,603169,2.5829,0.046152952,0.046152952,-0.018658145,0.007374136,-0.040885866,0.222947396,0.191338276,-346.6852,-104.0736,-11.5738,20.7013,12.1,1.251537408,0.311583638,0.011080332,0.038702334,-0.052827576,-413.8905,-501.7531,0.2297,0.142779457,,0.310571947,0.516737223,-1.0
470,783,603288,3.8564,0.030265934,0.030265934,0.026469466,0.033355754,0.024379791,0.105537763,0.133042027,30.6093,19.9313,24.8955,28.6778,26.3442,2.653771001,0.907661107,0.036049238,-0.11514393,0.01890421,32.1165,26.7205,28.084,0.004944278,-0.062831389,1.570069386,-1.6121779,1.0
471,784,603328,5.7096,0.032476041,0.032476041,0.039397119,0.021340394,0.013794782,0.302590529,0.245358715,-7.4395,39.1411,5.3369,10.7327,9.8963,5.189509668,0.536127617,-0.082115086,0.267067411,-0.037969144,-3.3792,-37.8936,-10.4029,0.004896788,0.136748844,-0.071135133,0.243383299,1.0
472,787,603369,4.8422,0.041122693,0.041122693,0.042309693,0.037272835,0.03052339,0.243036567,0.160143108,27.7695,36.0376,7.1998,16.9882,17.7909,3.039983661,0.44802642,-0.066536748,0.203085755,-0.058865787,0.7497,-1.2393,9.3793,0.002479122,0.259106271,-0.525372538,0.033511877,-1.0
473,789,603567,3.7642,0.033484726,0.033484726,-0.018706715,-0.004301683,-0.008342316,0.231194587,0.10133862,52.211,43.7704,22.0174,14.6217,15.3375,2.342030624,0.26862395,-0.066666667,,-0.071416177,450.4357,466.9284,53.5592,0.039512546,,0.258840362,0.31730224,-1.0
474,790,603568,1.5701,0.015536083,0.015536083,0.024394239,0.023705967,0.012444954,0.089592751,0.03632203,-15.1253,136.1837,-9.9834,17.3408,12.133,2.45522917,0.235660452,-0.089112469,,,-9.146,-33.2906,4.1161,0.660961345,,0.184444922,0.278670265,-1.0
475,792,603698,3.5233,0.024226713,0.024226713,-0.03048048,0.034381055,0.027788427,0.185668682,0.122508948,41.5304,35.861,28.0862,13.0484,9.9207,1.670160486,0.350620784,0.003435442,,-0.098570153,1250.8846,1176.8359,158.8765,0.043674498,,-0.594395548,0.599857416,1.0
476,794,603766,7.9944,0.047805753,0.047805753,0.059512346,0.046302724,0.026321093,0.298962311,0.407775428,31.2655,8.0455,37.3284,14.9798,12.8241,1.572001918,0.762125238,0.066037736,0.765625,-0.099558818,-42.8751,-44.6242,27.2372,0.038606445,0.627572016,-0.618812633,0.556803324,1.0
477,795,603806,6.8797,0.03357341,0.03357341,0.021574058,0.013868451,0.007931701,0.221398321,0.148455835,174.5733,125.2169,37.9985,15.1643,16.557,7.552537021,0.572002484,0.108671546,0.309324254,-0.111080292,61.9392,61.8236,-2.5203,0.004471144,0.088395384,-0.011374516,0.364618878,1.0
478,798,603899,7.3892,0.024323756,0.024323756,0.029714463,0.025167403,0.017479082,0.129490654,0.20919119,47.9855,43.0044,25.6349,19.5038,20.7734,3.058993516,1.171218991,0.093035343,,-0.03815929,-21.1361,-24.0882,-14.3339,0.012766314,,0.283277456,-0.186177134,-1.0
479,799,603993,0.9283,0.012730219,0.012730219,0.024601421,0.06591015,0.055173827,0.314195702,0.106397397,-50.0717,-70.4289,-29.4977,4.3862,2.1916,1.794033032,0.169212596,-0.123772102,-0.490285714,-0.314558138,-34.8774,56.3904,12.8969,0.24749513,-0.378830084,0.863773338,0.461412826,1.0
